scientific_name	submitted_ftp	submitted_md5	sample_alias	country	fastq_ftp	fastq_md5	library_layout
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468962/SAMN03177615.tsv_SAMN03177615	7abe799a28cfd2517655cccda7587124	CVM_N33429PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239575/SRR2239575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239575/SRR2239575_2.fastq.gz	2b3538b2711804481f99dfd1680f5400;d131a6fdae679669dc5cc5b843526145	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468963/SAMN03177616.tsv_SAMN03177616	6bb4f52e7664900eea228079bb2c88ce	CVM_N33443PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239576/SRR2239576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239576/SRR2239576_2.fastq.gz	01fe89cc2a6f03487c34745b434e8693;ec9367b5876eed002d74a4f1fe281475	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468964/SAMN03177617.tsv_SAMN03177617	224f18f03e17622f8376f370784f3d61	CVM_N33552PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239577/SRR2239577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239577/SRR2239577_2.fastq.gz	e7cbc26760a42eeaf9ec0b8055299137;66d84fc7710bf0a028ece0ab2e915514	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468965/SAMN03177618.tsv_SAMN03177618	f19903b86c533768547cf5a71a152331	CVM_N33574PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/009/SRR2239579/SRR2239579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/009/SRR2239579/SRR2239579_2.fastq.gz	dfcbec1a9388ecf34465174c580e529f;def45d06adbaca141b5a6c151f5463cf	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468966/SAMN03177619.tsv_SAMN03177619	b68371411f7077d6135312d21605b73e	CVM_N33561PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239578/SRR2239578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239578/SRR2239578_2.fastq.gz	b37f8c01255b38b304199ce8f8ed3f72;3a65d25c39056bcddd7b8fd7bf999151	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468967/SAMN03177620.tsv_SAMN03177620	c8afcea2406ec1fd577d2d072dd04998	CVM_N33591PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/000/SRR2239580/SRR2239580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/000/SRR2239580/SRR2239580_2.fastq.gz	1d66d067a0c7947bc2cc8def55cbc26c;c214c72dec3f08119f07f374941a8f63	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468968/SAMN03177621.tsv_SAMN03177621	8e1f4936a795d0b7fea3ecfec42d6dc4	CVM_N33601PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/001/SRR2239581/SRR2239581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/001/SRR2239581/SRR2239581_2.fastq.gz	add4b5f119294b4dbcb5b8a21bc40458;900d18b6a98a8de283342e34726fb7be	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468969/SAMN03177622.tsv_SAMN03177622	78587a102f5143dbc199f56e981468f1	CVM_N33624PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/002/SRR2239582/SRR2239582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/002/SRR2239582/SRR2239582_2.fastq.gz	5750a7335ddec62d8bb9f74b0efadfa6;53f1f74aff337bb958f7cd598723db5d	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468970/SAMN03177623.tsv_SAMN03177623	459abcbfa114bc54e5526cfed378390c	CVM_N33633PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/003/SRR2239583/SRR2239583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/003/SRR2239583/SRR2239583_2.fastq.gz	62fb91dd2a67722cedb110412e96728f;4c1e8bbb7dd9bffe82bf0864e7d1540c	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468971/SAMN03177624.tsv_SAMN03177624	dda0f012a359afd10a213f767957e24f	CVM_N33640PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/004/SRR2239584/SRR2239584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/004/SRR2239584/SRR2239584_2.fastq.gz	13beb36a5b2cc591b93746407cdb797d;7fee25eeaf7b43d2a895352c2ec7052e	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468972/SAMN03177625.tsv_SAMN03177625	f1f7211e5aa280f4e5d704c7b57c51da	CVM_N33651PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239585/SRR2239585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239585/SRR2239585_2.fastq.gz	6be8ddc8a53fc6705b27ab070469d180;2dec3b6464d4b105a9cb8528430124a9	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468973/SAMN03177626.tsv_SAMN03177626	2ad93c902fdf6aee185e372b62d74d11	CVM_N33653PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239586/SRR2239586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239586/SRR2239586_2.fastq.gz	36873b8197bf3171667b36c27c851ffb;32a4a57ee4e8d20ee8413f9dc2d65d22	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468974/SAMN03177627.tsv_SAMN03177627	3e59bfa835d5d0c96beedd8bc403d0aa	CVM_N33687PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239587/SRR2239587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239587/SRR2239587_2.fastq.gz	b7d4fb842e18d6b45970a15e6f6f672b;c7e3fa6cd16064effb083bc06718623b	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468975/SAMN03177628.tsv_SAMN03177628	e8dd31e612a2f8f38c38452c8dea4a35	CVM_N33707PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239588/SRR2239588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239588/SRR2239588_2.fastq.gz	108259c4911affb932de3202eb17bc7d;39a898ce7e965c68b13c211209c71274	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468976/SAMN03177629.tsv_SAMN03177629	51efa0c82a38a863b1d6a77ffdf5782c	CVM_N33719PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/009/SRR2239589/SRR2239589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/009/SRR2239589/SRR2239589_2.fastq.gz	ccbb61cfc782d7b87227c3053dc43628;57b2203466b0fea78def02cc0579839d	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468977/SAMN03177630.tsv_SAMN03177630	fcc3dba7395f9695aaf23668a200f450	CVM_N33720PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/000/SRR2239590/SRR2239590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/000/SRR2239590/SRR2239590_2.fastq.gz	5ffafbbadb7302fd709ab7c743df5245;965260803d0e0d57f23de0010087619d	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468978/SAMN03177631.tsv_SAMN03177631	dcf281f08989b8fd6097513453d7f9da	CVM_N33742PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/001/SRR2239591/SRR2239591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/001/SRR2239591/SRR2239591_2.fastq.gz	eb8c6589d35bfd6d535ef38bf2c791e7;12de4fcc23e921b56a99973911b31932	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468979/SAMN03177632.tsv_SAMN03177632	9706a9710cedae15dd55c364dc927598	CVM_N33804PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/002/SRR2239592/SRR2239592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/002/SRR2239592/SRR2239592_2.fastq.gz	e9d9768077c98bb95d888d08de243936;01bdc6b24417c39397544524b079d1b0	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468980/SAMN03177633.tsv_SAMN03177633	4e933fcb3e16059b09914bae78c3d1eb	CVM_N33806PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/003/SRR2239593/SRR2239593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/003/SRR2239593/SRR2239593_2.fastq.gz	6a54ce29d6923fa817064f07c13884b6;66330367fc2d1000cca837c052fc0262	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468981/SAMN03177634.tsv_SAMN03177634	f6c9fa23109d5d813c7d92ec2f76d7e8	CVM_N33825PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/004/SRR2239594/SRR2239594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/004/SRR2239594/SRR2239594_2.fastq.gz	3f42aab482ec4233ca9da00d5d36940a;dc8d4ec2439ed1cadd909f51ada56176	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468982/SAMN03177635.tsv_SAMN03177635	a0aca5a4c867c0793f8395b9b366ce82	CVM_N33849PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239595/SRR2239595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239595/SRR2239595_2.fastq.gz	3905ea02de441e316cb00ba36f66c406;3f3923309d762edc07209fc89b4f8d2f	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468983/SAMN03177636.tsv_SAMN03177636	2b50b9d90b50d6decb4ae0f3b1933b13	CVM_N33857PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239596/SRR2239596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239596/SRR2239596_2.fastq.gz	1921aae31d3f9642b1f8f71aaebe80fc;238223f1fa1493bd6462d9b8db0764c0	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468984/SAMN03177637.tsv_SAMN03177637	0d812b82e95668dd86b74815f89013c1	CVM_N33922PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239597/SRR2239597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239597/SRR2239597_2.fastq.gz	2e231d5e6c9903b8f94cbd87d4547ec9;80e47fbda7a088baef40ccce3996fae3	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468985/SAMN03177638.tsv_SAMN03177638	07faa427bf92c5f443d3b2d9cb85c39a	CVM_N33978PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239598/SRR2239598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239598/SRR2239598_2.fastq.gz	dba9a32d8ed9f595e47a423bdc3d8e44;63952d4543a05d4c42972d5f4fcf308a	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468986/SAMN03177639.tsv_SAMN03177639	0dba2700f48547555a86c7cd49248aa6	CVM_N34054PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/009/SRR2239599/SRR2239599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/009/SRR2239599/SRR2239599_2.fastq.gz	0e8a20329e0cedb442f64604a2df0ed7;308328d65052934a9b86380ee6379dc4	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468987/SAMN03177640.tsv_SAMN03177640	82385ce1e1ae45eac56a302e20c46826	CVM_N34077PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/000/SRR2239600/SRR2239600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/000/SRR2239600/SRR2239600_2.fastq.gz	e070f202fa19dd240a70554a032b6020;f1a3f37d3c0ed27802504f86f60cec47	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468988/SAMN03177641.tsv_SAMN03177641	9ae82e1d2956d47935c86dfa4b87fa8f	CVM_N34086PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/001/SRR2239601/SRR2239601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/001/SRR2239601/SRR2239601_2.fastq.gz	2796b194d41cb149be647f8657c02522;1d3ca00651655ef24a0f682e8523bdd1	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468989/SAMN03177642.tsv_SAMN03177642	9fb9d15407b28932f854f9d3bcd97613	CVM_N34152PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/002/SRR2239602/SRR2239602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/002/SRR2239602/SRR2239602_2.fastq.gz	7beb3a4dd106e7194586dab34e16c997;9d1d0e88c6e34167e43b585b79c6707d	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468990/SAMN03177643.tsv_SAMN03177643	af47be6d6b6a5c36c05dee8d328f4f5c	CVM_N34228PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/003/SRR2239603/SRR2239603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/003/SRR2239603/SRR2239603_2.fastq.gz	c04f21fbcd6fa354ac4766985d9d6b07;9868e482818cde1166613480121c2616	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468991/SAMN03177644.tsv_SAMN03177644	4099a4669621b933ec7cfe2e6eef3959	CVM_N34322PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/004/SRR2239604/SRR2239604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/004/SRR2239604/SRR2239604_2.fastq.gz	a630f19f5d5922c34bf985674e42aea9;0ac661bdfb4da602c3e043149ca0c316	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468992/SAMN03177645.tsv_SAMN03177645	5027c550f936139f4b41517bef171704	CVM_N34351PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239605/SRR2239605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239605/SRR2239605_2.fastq.gz	d02db802ed4b95e78f285fa6b8862d96;66a959dd5185debbb49d0a79f6fd62f3	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468993/SAMN03177646.tsv_SAMN03177646	f6e609c1ea7f735ac9b27e851409782b	CVM_N34352PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239606/SRR2239606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239606/SRR2239606_2.fastq.gz	a7a0141fa51929cfd97eebdeb30f29fa;245a7aa6f2bf30997aa5c2225a082582	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468994/SAMN03177647.tsv_SAMN03177647	cf498bc76066fab71ca3da50d30f4e49	CVM_N34543PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239607/SRR2239607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239607/SRR2239607_2.fastq.gz	e495b10f20bccde4c820c40f8ead01b4;bf6bc3384094c7fe9f8ae79ef35a4137	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468995/SAMN03177648.tsv_SAMN03177648	3592db0a36a4998fdc116ef9de63378b	CVM_N34557PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239608/SRR2239608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239608/SRR2239608_2.fastq.gz	e1289cf9aad7ff11cee7f3d6a5dbbddf;5af1a4ae70d8c0422ef476a5900dcdef	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468996/SAMN03177649.tsv_SAMN03177649	cbca3f114fce44c7ca26382a912ce56f	CVM_N34562PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/009/SRR2239609/SRR2239609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/009/SRR2239609/SRR2239609_2.fastq.gz	5e79ce2f45707d87d1881258c95f4823;8ed9f483a64542d895af17cd0e01d0fe	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468997/SAMN03177650.tsv_SAMN03177650	4fc7f95096e752932e6105823510bf39	CVM_N34564PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/000/SRR2239610/SRR2239610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/000/SRR2239610/SRR2239610_2.fastq.gz	3c0046a94f4046b25e5679b40d9f3ec0;d2c7353483b7ce1a4ab2fe0163298abc	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468998/SAMN03177651.tsv_SAMN03177651	2be123a484c91c206e1a054f5267b3e6	CVM_N34577PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/001/SRR2239611/SRR2239611_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/001/SRR2239611/SRR2239611_2.fastq.gz	daa90e3139faebfb67d2e072cc502d34;bb7aaf93bcc998883ea184a6ed8464e0	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ468/ERZ468999/SAMN03177652.tsv_SAMN03177652	5e229a82fa4e7519d2c522970e018dcf	CVM_N35912PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/002/SRR2239612/SRR2239612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/002/SRR2239612/SRR2239612_2.fastq.gz	6e6de9d6b60f6d7a608c87080a990226;7b3d01e3fe8f30b253d33a17b8d91a06	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469000/SAMN03177653.tsv_SAMN03177653	00229cb6525fd8e21fff378e04c2365c	CVM_N36093PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/003/SRR2239613/SRR2239613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/003/SRR2239613/SRR2239613_2.fastq.gz	957e7fe73e230b6aa65d89e132dcec42;a040924b25e6d8051104a1bb12580397	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469001/SAMN03177654.tsv_SAMN03177654	9d79171648f89287272fe18e285d958f	CVM_N36099PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/004/SRR2239614/SRR2239614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/004/SRR2239614/SRR2239614_2.fastq.gz	a17bd986b95d1162721fd4ccd6a2768b;6d94f6c56114159ca6ca3fb66825e049	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469002/SAMN03177655.tsv_SAMN03177655	98fa6b1c53e29ae833b425dbe63a227f	CVM_N36113PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239615/SRR2239615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239615/SRR2239615_2.fastq.gz	07e22b4f4cecc1dfe2acc3401ed5450d;86a706067eeed5c7264bb0aec61f2916	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469003/SAMN03177656.tsv_SAMN03177656	12d980c4ecde21804e9c9060194ad6b6	CVM_N36158PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239616/SRR2239616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239616/SRR2239616_2.fastq.gz	e24daeafd31fa1ff697d074a18d915ba;812d72e97e6a4d195fe7eebed4c171b2	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469004/SAMN03177657.tsv_SAMN03177657	4e576941f34c3b48dbdfd877fb8aa6b1	CVM_N36204PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239617/SRR2239617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239617/SRR2239617_2.fastq.gz	d16641515e17938395d20b8d7847f0a2;1cbd02843b6f333aac9fe3d1f15c1d7f	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469005/SAMN03177658.tsv_SAMN03177658	c1244fe169b15a0fa0aa1a2bfbe24e3e	CVM_N36210PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239618/SRR2239618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239618/SRR2239618_2.fastq.gz	5a72741698ed082d8c2ba7992777e0f0;527fbfb08b1bf0a98bc324c0d72bbd80	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469006/SAMN03177659.tsv_SAMN03177659	64e0518fbc4c5c5d08887db23c1b2743	CVM_N36225PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/009/SRR2239619/SRR2239619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/009/SRR2239619/SRR2239619_2.fastq.gz	e96c4efe87a10f9df99a494dfc5da12f;4aa6a35d291cd01bcdbab102358a8b73	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469007/SAMN03177660.tsv_SAMN03177660	e93bb3a82b2de2f5926d0bd454206d9d	CVM_N36312PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/000/SRR2239620/SRR2239620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/000/SRR2239620/SRR2239620_2.fastq.gz	320fd1e895684b218eb7197a518fa12e;577428622c47e75993b129a0adc5f645	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469008/SAMN03177661.tsv_SAMN03177661	3cd167770925a9a4e0e080f348cf9394	CVM_N36393PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/001/SRR2239621/SRR2239621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/001/SRR2239621/SRR2239621_2.fastq.gz	ab59e3f09cfd33fcdc9926a1838e1d45;e0aaabde7f7d81f147b24e56e033f1c5	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469009/SAMN03177662.tsv_SAMN03177662	d7369126ee8ccfe2864947a927d400ba	CVM_N36396PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/002/SRR2239622/SRR2239622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/002/SRR2239622/SRR2239622_2.fastq.gz	4d29e1cce9e32bd6aa1df50c9e2e6e5f;5234303eb8452ee2bf4f9f530c38b18d	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469010/SAMN03177663.tsv_SAMN03177663	a71f94aaa7df142fd121fcdab839208a	CVM_N36400PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/003/SRR2239623/SRR2239623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/003/SRR2239623/SRR2239623_2.fastq.gz	e1c9f9fcd193d4d88ed928bb4e685229;967087202f3d0f7c8d3224bf335b3a4b	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469011/SAMN03177664.tsv_SAMN03177664	8f40bbd60763ed0b377ee6d320d5b8ec	CVM_N36401PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/004/SRR2239624/SRR2239624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/004/SRR2239624/SRR2239624_2.fastq.gz	e5e4486290dd857776b262fbc94e129c;b5a1836e3c7b489bc479d6a6f75c4f68	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469012/SAMN03177665.tsv_SAMN03177665	77819a5a8f2ce70f855a893e4c9330f1	CVM_N36404PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239625/SRR2239625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/005/SRR2239625/SRR2239625_2.fastq.gz	59d5b0b96241b2cbc9899a33bcc54b7e;0cab8691ac90ff7bb78b112224909cda	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469013/SAMN03177666.tsv_SAMN03177666	0cf052d0cc3c1488c042bde429ef25d8	CVM_N36601PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239626/SRR2239626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/006/SRR2239626/SRR2239626_2.fastq.gz	32e11594ccaab8af47841e2e47a571a2;4c6494bf2dca43d6d4ad777fce147e8e	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469014/SAMN03177667.tsv_SAMN03177667	534bfabc6c6ca38a25478b8512780db7	CVM_N36609PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239627/SRR2239627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/007/SRR2239627/SRR2239627_2.fastq.gz	bffc7dafecabba1e9a0c10453ceec3d0;9d9af9c83fd7f4094874e98338d92c8e	PAIRED
Escherichia coli	ftp.sra.ebi.ac.uk/vol1/ERZ469/ERZ469015/SAMN03177668.tsv_SAMN03177668	9335596188d22d1e3eaeb3fa942360dc	CVM_N36613PS	USA	ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239628/SRR2239628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239628/SRR2239628_2.fastq.gz	4d492e2513254e82d5fb6d7f7ecb5abe;24e989f6faea34cb84fa2308c8a44a1a	PAIRED
